year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2016,3,Anthim,obiltoxaximab,2016-03-18,To treat inhalational anthrax in combination with appropriate antibacterial drugs.Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125509&DrugName=ANTHIM&ActiveIngred=OBILTOXAXIMAB&SponsorApplicant=ELUSYS%20THERAPEUTICS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm491470.htm,
2016,4,Taltz,ixekizumab,2016-03-22,To treat adults with moderate-to-severe plaque psoriasis. Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125521&DrugName=TALTZ&ActiveIngred=IXEKIZUMAB&SponsorApplicant=ELI%20LILLY%20AND%20CO&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm491872.htm,
2016,5,Cinqair,reslizumab,2016-03-23,To treat severe asthmaPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761033&DrugName=CINQAIR&ActiveIngred=RESLIZUMAB&SponsorApplicant=TEVA%20RESPIRATORY%20LLC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm491980.htm,
2016,6,Defitelio,defibrotide sodium,2016-03-30,To treat adults and children who develop hepatic veno-occlusive disease with additional kidney or lung abnormalities after they receive a stem cell transplant from blood or bone marrow called hematopoietic stem cell transplantationPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208114&DrugName=DEFITELIO&ActiveIngred=DEFIBROTIDE%20SODIUM&SponsorApplicant=GENTIUM%20SPA&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm493225.htm,
2016,7,Venclexta,venetoclax,2016-04-11,For chronic lymphocytic leukemia in patients with a specific chromosomal abnormalityPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208573&DrugName=VENCLEXTA&ActiveIngred=VENETOCLAX&SponsorApplicant=ABBVIE%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm495253.htm,
2016,8,Nuplazid,pimavanserin,2016-04-29,To treat hallucinations and delusions associated with psychosis experienced by some people with Parkinson’s diseasePress ReleaseDrug Trial Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207318&DrugName=NUPLAZID&ActiveIngred=PIMAVANSERIN%20TARTRATE&SponsorApplicant=ACADIA%20PHARMS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm498442.htm,
2016,9,Tecentriq,atezolizumab,2016-05-18,"To treat urothelial carcinoma, the most common type of bladder cancerPress ReleaseDrug Trial Snapshot",https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761034&DrugName=TECENTRIQ&ActiveIngred=ATEZOLIZUMAB&SponsorApplicant=GENENTECH%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm501762.htm,
2016,10,Zinbryta,daclizumab,2016-05-27,To treat multiple sclerosisPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761029&DrugName=ZINBRYTA&ActiveIngred=DACLIZUMAB&SponsorApplicant=BIOGEN&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm504000.htm,
2016,11,Ocaliva,obeticholic acid,2016-05-27,"To treat rare, chronic liver diseasePress releaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207999&DrugName=OCALIVA&ActiveIngred=OBETICHOLIC%20ACID&SponsorApplicant=INTERCEPT%20PHARMACEUTICALS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm503964.htm,
2016,12,Axumin,fluciclovine F 18,2016-05-27,A  new diagnostic imaging agent to detect recurrent prostate cancerPress releaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208054&DrugName=AXUMIN&ActiveIngred=FLUCICLOVINE%20%2818F%29&SponsorApplicant=BLUE%20EARTH%20DIAGNOSTICS%20LTD&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm503920.htm,
2016,13,NETSPOT,gallium Ga 68 dotatate,2016-06-01,A diagnostic imaging agent to detect rare neuroendocrine tumorsPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208547&DrugName=NETSPOT&ActiveIngred=GALLIUM%20GA%2068%20DOTATATE&SponsorApplicant=ADVANCED%20ACCELERATOR%20APPLICATIONS%20USA%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm504524.htm,
2016,14,Epclusa,sofosbuvir and velpatasvir,2016-06-28,To treat all six major forms of hepatitis C virus Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208341&DrugName=EPCLUSA&ActiveIngred=SOFOSBUVIR%3B%20VELPATASIVIR&SponsorApplicant=GILEAD%20SCIENCES%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm508915.htm,
2016,15,Xiidra,lifitegrast ophthalmic solution,2016-07-11,To treat the signs and symptoms of dry eye diseasePress Release,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208073&DrugName=XIIDRA&ActiveIngred=LIFITEGRAST&SponsorApplicant=SHIRE%20DEV%20LLC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm510720.htm,
2016,16,Adlyxin,lixisenatide,2016-07-27,To improve glycemic control (blood sugar levels)Press Release,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208471&DrugName=ADLYXIN&ActiveIngred=LIXISENATIDE&SponsorApplicant=SANOFI%2DAVENTIS%20US&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm513602.htm,
2016,17,Exondys 51,eteplirsen,2016-09-19,To treat patients with Duchenne muscular dystrophy Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206488&DrugName=EXONDYS%2051&ActiveIngred=ETEPLIRSEN&SponsorApplicant=SAREPTA%20THERAPEUTICS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm521263.htm,
2016,18,Lartruvo,olaratumab,2016-10-19,To treat adults with certain types of soft tissue sarcomaPress Release,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761038&DrugName=LARTRUVO&ActiveIngred=OLARATUMAB&SponsorApplicant=ELI%20LILLY%20AND%20CO&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm525878.htm,
2021,1,Verquvo,vericiguat,2021-01-19,"To mitigate the risk of cardiovascular death and hospitalization for chronic heart failure
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214377,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-verquvo
2021,2,Cabenuva,cabotegravir and rilpivirine (co-packaged),2021-01-21,"To treat HIV
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212888,https://www.fda.gov/news-events/press-announcements/fda-approves-first-extended-release-injectable-drug-regimen-adults-living-hiv,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-cabenuva
2021,3,Lupkynis,voclosporin,2021-01-22,"To treat lupus nephritis
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213716,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-lupkynis
2021,4,Tepmetko,tepotinib,2021-02-03,"To treat non-small cell lung cancer
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214096,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-tepmetko
2021,5,Ukoniq,umbralisib,2021-02-05,"To treat marginal zone lymphoma and follicular lymphoma
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213176,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ukoniq-0
2021,6,Evkeeza,evinacumab-dgnb,2021-02-11,"To treat homozygous familial hypercholesterolemia
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761181,,
2021,7,Cosela,trilacicilib,2021-02-12,"To mitigate chemotherapy-induced myelosuppression in small cell lung cancer
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214200,https://www.fda.gov/news-events/press-announcements/fda-approves-drug-reduce-bone-marrow-suppression-caused-chemotherapy,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-cosela
2021,8,Amondys 45,casimersen,2021-02-25,"To treat Duchenne muscular dystrophy
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213026,https://www.fda.gov/news-events/press-announcements/fda-approves-targeted-treatment-rare-duchenne-muscular-dystrophy-mutation-0,
2021,9,Nulibry,fosdenopterin,2021-02-26,"To reduce the risk of mortality in molybdenum cofactor deficiency Type A
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214018,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-molybdenum-cofactor-deficiency-type,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-nulibry
2021,10,Pepaxto,melphalan flufenamide,2021-02-26,"To treat relapsed or refractory multiple myeloma
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214383,,
2021,11,Azstarys,"serdexmethylphenidate and
			dexmethylphenidate",2021-03-02,"To treat attention deficit hyperactivity disorder
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212994,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-azstarys
2021,12,Fotivda,tivozanib,2021-03-10,"To treat renal cell carcinoma
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=212904,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-fotivda
2021,13,Ponvory,ponesimod,2021-03-18,"To treat relapsing forms of multiple sclerosis
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213498,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-ponvory
2021,14,Zegalogue,dasiglucagon,2021-03-22,"To treat severe hypoglycemia
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214231,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zegalogue
2021,15,Qelbree,viloxazine,2021-04-02,"To treat attention deficit hyperactivity disorder
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211964,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-qelbree
2021,16,Nextstellis,drospirenone and estetrol,2021-04-15,"To prevent pregnancy
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214154,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-nextstellis
2021,17,Jemperli,dostarlimab-gxly,2021-04-22,"To treat endometrial cancer
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761174,https://www.fda.gov/news-events/press-announcements/fda-approves-immunotherapy-endometrial-cancer-specific-biomarker,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-jemperli
2021,18,Zynlonta,loncastuximab tesirine-lpyl,2021-04-23,"To treat certain types of relapsed or refractory large B-cell lymphoma
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761196,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zynlonta
2021,19,Empaveli,pegcetacoplan,2021-05-14,"To treat paroxysmal nocturnal hemoglobinuria
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215014,,
2021,20,Rybrevant,amivantamab-vmjw,2021-05-21,"To treat a subset of non-small cell lung cancer
Drug Trials Snapshot
Press Release",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761210,https://www.fda.gov/news-events/press-announcements/fda-approves-first-targeted-therapy-subset-non-small-cell-lung-cancer,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-rybrevant
2021,21,Pylarify,piflufolastat F 18,2021-05-26,"To identify prostate-specific membrane antigen-positive lesions in prostate cancer
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214793,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-pylarify
2021,22,Lumakras,sotorasib,2021-05-28,"To treat types of non-small cell lung cancer 
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214665,https://www.fda.gov/news-events/press-announcements/fda-approves-first-targeted-therapy-lung-cancer-mutation-previously-considered-resistant-drug,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-lumakras
2021,23,Truseltiq,infigratinib,2021-05-28,"To treat cholangiocarcinoma whose disease meets certain criteria
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214622,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-truseltiq
2021,24,Lybalvi,olanzapine and samidorphan,2021-05-28,"To treat schizophrenia and certain aspects of bipolar I disorder
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=213378,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-lybalvi
2021,25,Brexafemme,ibrexafungerp,2021-06-01,"To treat vulvovaginal candidiasis
Drug Trials Snapshots",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214900,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-brexafemme
2021,26,Aduhelm,aducanumab-avwa,2021-06-07,"To treat Alzheimer’s disease
Press Release
Drug Trials Snapshots",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761178,https://www.fda.gov/news-events/press-announcements/fda-grants-accelerated-approval-alzheimers-drug,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-aduhelm
2021,27,Rylaze,asparaginase erwinia chrysanthemi (recombinant)-rywn,2021-06-30,"To treat acute lymphoblastic leukemia and lymphoblastic lymphoma in patients who are allergic to E. coli-derived asparaginase products, as a component of a chemotherapy regimen
Press Release
Drug Trials Snapshots",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761179,https://www.fda.gov/news-events/press-announcements/fda-approves-component-treatment-regimen-most-common-childhood-cancer,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rylaze
2021,28,Kerendia,finerenone,2021-07-09,"To reduce the risk of kidney and heart complications in chronic kidney disease associated with type 2 diabetes
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215341s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-kerendia
2021,29,Fexinidazole,fexinidazole,2021-07-16,"To treat human African trypanosomiasis caused by the parasite Trypanosoma brucei gambiense
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214429,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-fexinidazole
2021,30,Rezurock,belumosudil,2021-07-16,"To treat chronic graft-versus-host disease after failure of at least two prior lines of systemic therapy
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214783,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rezurock
2021,31,Bylvay,odevixibat,2021-07-20,"To treat pruritus
Drug Trials Snapshots",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215498,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-bylvay
2021,32,Saphnelo,anifrolumab-fnia,2021-07-30,"To treat moderate-to severe systemic lupus erythematousus along with standard therapy
Drug Trials Snapshots",https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761123s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-saphnelo
2021,33,Nexviazyme,avalglucosidase alfa-ngpt,2021-08-06,"To treat late-onset Pompe disease
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761194,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-pompe-disease,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-nexviazyme
2021,34,Welireg,belzutifan,2021-08-13,"To treat von Hippel-Lindau disease under certain conditions
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215383,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-welireg
2021,35,Korsuva,difelikefalin,2021-08-23,"To treat moderate-to-severe pruritus associated with chronic kidney disease in certain populations
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214916,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-korsuva
2021,36,Skytrofa,lonapegsomatropin-tcgd,2021-08-25,"To treat short stature due to inadequate secretion of endogenous growth hormone
Drug Trial Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761177,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-skytrofa
2021,37,Exkivity,mobocertinib,2021-09-15,"To treat locally advanced or metastatic non-small cell lung cancer with epidermal growth factor receptor exon 20 insertion mutations
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215310s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-exkivity
2021,38,Tivdak,tisotumab vedotin-tftv,2021-09-20,"To treat recurrent or metastatic cervical cancer with disease progression on or after chemotherapy
Drug Trial Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761208,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tivdak
2021,39,Qulipta,atogepant,2021-09-28,"To prevent episodic migraines
Drug Trial Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215206,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-qulipta
2021,40,Livmarli,maralixibat,2021-09-29,"To treat cholestatic pruritus associated with Alagille syndrome
Drug Trial Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214662,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-livmarli
2021,41,Tavneos,avacopan,2021-10-07,"To treat severe active anti-neutrophil cytoplasmic autoantibody-associated vasculitis (granulomatosis with polyangiitis and microscopic polyangiitis) in combination with standard therapy, including glucocorticoids
Drug Trial Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214487,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-tavneos
2021,42,Scemblix,asciminib,2021-10-29,"To treat Philadelphia chromosome-positive chronic myeloid leukemia with disease that meets certain criteria
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215358s000Orig1lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-scemblix
2021,43,Besremi,ropeginterferon alfa-2b-njft,2021-11-12,"To treat polycythemia vera, a blood disease that causes the overproduction of red blood cells
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761166,https://www.fda.gov/news-events/press-announcements/fda-approves-treatment-rare-blood-disease,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-besremi
2021,44,Voxzogo,vosoritide,2021-11-19,"To improve growth in children five years of age and older with achondroplasia and open epiphyses
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214938,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-improve-growth-children-most-common-form-dwarfism,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-voxzogo
2021,45,Livtencity,maribavir,2021-11-23,"To treat post-transplant cytomegalovirus (CMV) infection/disease that does not respond (with or without genetic mutations that cause resistance) to available antiviral treatment for CMV
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215596,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-common-type-post-transplant-infection-resistant-other-drugs,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-livtencity
2021,46,Cytalux,pafolacianine,2021-11-29,"To help identify ovarian cancer lesions 
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214907,https://www.fda.gov/news-events/press-announcements/fda-approves-new-imaging-drug-help-identify-ovarian-cancer-lesions,
2021,47,Tezspire,tezepelumab-ekko,2021-12-17,"To treat severe asthma as an add-on maintenance therapy
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761224,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tezspire
2021,48,Vyvgart,efgartigimod alfa-fcab,2021-12-17,"To treat generalized myasthenia gravis
Press Release
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761195,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-myasthenia-gravis,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-vyvgart
2021,49,Leqvio,inclisiran,2021-12-22,"To treat heterozygous familial hypercholesterolemia or clinical atherosclerotic cardiovascular disease as an add-on therapy
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214012,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-leqvio
2021,50,Adbry,tralokinumab-ldrm,2021-12-27,"To treat moderate-to-severe atopic dermatitis
Drug Trials Snapshot",http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761180,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-adbry
2022,1,Quviviq,daridorexant,2022-01-07,"To treat insomnia
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/214985s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-quviviq
2022,2,Cibinqo,abrocitinib,2022-01-14,"To treat refractory, moderate-to-severe atopic dermatitis
Drug Trials Snapshot",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213871,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-cibinqo
2022,3,Kimmtrak,tebentafusp-tebn,2022-01-25,"To treat unresectable or metastatic uveal melanoma
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761228s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-kimmtrak
2022,4,Vabysmo,faricimab-svoa,2022-01-28,"To treat neovascular (wet) aged-related macular degeneration and diabetic macular edema
Drug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761235s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-vabysmo
